preference_id,user_id,preferred_languages,guide_language,interests,dietary_flags,accessibility_needs,preferred_currency,max_daily_budget,max_daily_budget_currency,pace,updated_at
prf_297e972c,usr_cf6d7fc2,en-IN,en-IN,"food_market,wellness_yoga",,none,INR,4593.48,INR,packed,2026-08-18T10:00:00+05:30
prf_4bf26daa,usr_3f4f4c52,ta,ta,"museum_history,nightlife_live,beach_quiet,wildlife_birding,adventure_air",vegetarian,,INR,30648.85,INR,relaxed,2026-08-18T10:00:00+05:30
prf_128b31ba,usr_ae35e63d,"hi,pa",,"nature_waterfall,shopping_bazaar,religious_pilgrim",,,INR,38387.06,INR,packed,2026-08-18T10:00:00+05:30
prf_1ea41971,usr_e1f3dfbc,"en-IN,te",en-IN,"museum_science,heritage_stepwell,wellness_yoga",halal,,QAR,8517.23,QAR,relaxed,2026-08-18T10:00:00+05:30
prf_84fd5f07,usr_2209582f,"en-IN,hi",en-IN,"food_street,nature_hill,food_market",vegetarian,none,INR,11100.07,INR,balanced,2026-08-18T10:00:00+05:30
prf_0c33c734,usr_985ca955,hi,hi,"food_market,food_street,adventure_water,adventure_trek",none,,INR,22673.46,INR,balanced,2026-08-18T10:00:00+05:30
prf_613a0853,usr_98ca8444,bn,bn,"wellness_ayur,heritage_temple,nature_garden",halal,,INR,2748.65,INR,balanced,2026-08-18T10:00:00+05:30
prf_5242eaaa,usr_b4a877b0,"en-IN,te",te,"religious_pilgrim,food_market,museum_science,museum_history",,,INR,14978.01,INR,packed,2026-08-18T10:00:00+05:30
prf_ac85af7b,usr_3349b18a,hi,hi,"religious_pilgrim,adventure_trek,shopping_bazaar,religious_ghats",,,INR,,,packed,2026-08-18T10:00:00+05:30
prf_c784efbe,usr_81dbf021,"ne,gu",ne,"shopping_craft,heritage_fort,adventure_air,food_street",jain,,NPR,4198.49,NPR,packed,2026-08-18T10:00:00+05:30
prf_21eb8886,usr_ad8b46f0,"en-IN,hi",,"beach_active,heritage_fort",halal,,INR,8663.02,INR,balanced,2026-08-18T10:00:00+05:30
prf_ecb05bf1,usr_b8d03703,as,as,"heritage_fort,religious_pilgrim,food_street,nature_hill",jain,,INR,2707.70,INR,relaxed,2026-08-18T10:00:00+05:30
prf_892e4bae,usr_856079e2,"hi,te",hi,"wellness_ayur,shopping_mall",,vision,INR,2811.18,INR,balanced,2026-08-18T10:00:00+05:30
prf_390ea3cf,usr_d5abc35a,id,,"museum_science,religious_pilgrim,museum_art,nature_garden,food_fine",halal,,IDR,15677.56,IDR,balanced,2026-08-18T10:00:00+05:30
prf_7c6d6865,usr_7e340c2a,en-IN,en-IN,"shopping_mall,museum_art,religious_ghats",halal,,INR,18672.55,INR,packed,2026-08-18T10:00:00+05:30
prf_d38de18d,usr_9e65154f,ml,ml,"wildlife_birding,heritage_temple,museum_science,nature_garden,nightlife_bar",vegan,,INR,30414.30,INR,relaxed,2026-08-18T10:00:00+05:30
prf_ce20b607,usr_ce9ee3ae,de,de,"wellness_yoga,museum_science,shopping_mall,food_market,nature_hill",none,step_free,CHF,44058.52,CHF,balanced,2026-08-18T10:00:00+05:30
prf_447a83a4,usr_68f38693,en-IN,en-IN,"heritage_fort,heritage_temple",,hearing,INR,11335.42,INR,balanced,2026-08-18T10:00:00+05:30
prf_79a5edcb,usr_5e289429,"kn,gu",kn,"adventure_air,shopping_bazaar,museum_history,adventure_cycle,beach_active",jain,hearing,INR,41752.97,INR,packed,2026-08-18T10:00:00+05:30
prf_0ede9ae9,usr_d8024b62,"hi,mr",mr,"nature_lake,food_fine",vegan,,INR,18947.53,INR,balanced,2026-08-18T10:00:00+05:30
prf_b169b4d9,usr_d89a661b,en-IN,en-IN,"food_market,wildlife_safari",halal,none,INR,32964.64,INR,balanced,2026-08-18T10:00:00+05:30
prf_5b37be90,usr_44604a9d,"ml,te",ml,"nature_hill,museum_art",,,INR,2823.28,INR,balanced,2026-08-18T10:00:00+05:30
prf_9600d1f9,usr_fc8fd348,en-IN,,"adventure_water,museum_art,adventure_trek,food_street,shopping_mall",,,INR,2861.86,INR,balanced,2026-08-18T10:00:00+05:30
prf_b71c59ae,usr_76ac5087,or,or,"museum_art,beach_quiet,heritage_stepwell,adventure_cycle",,,INR,14960.65,INR,packed,2026-08-18T10:00:00+05:30
prf_466be5eb,usr_ba066e60,en-IN,en-IN,"food_cooking,religious_ghats,nature_hill,beach_active,adventure_cycle",none,,INR,,,balanced,2026-08-18T10:00:00+05:30
prf_6850dfcd,usr_0160ad56,"en-IN,gu",gu,"nightlife_bar,food_cooking",jain,,INR,15114.62,INR,balanced,2026-08-18T10:00:00+05:30
prf_ee65ab62,usr_2b053270,en-IN,,"shopping_craft,religious_pilgrim",vegetarian,,INR,42362.05,INR,packed,2026-08-18T10:00:00+05:30
prf_269e67d7,usr_76c235d5,te,te,"religious_pilgrim,nature_hill,beach_quiet,heritage_ruins",jain,,INR,5908.90,INR,balanced,2026-08-18T10:00:00+05:30
prf_cf6aed22,usr_a6eaecde,en-IN,en-IN,"food_street,nightlife_bar,heritage_temple,wellness_yoga",vegan,,INR,,,packed,2026-08-18T10:00:00+05:30
prf_c1d37ab2,usr_8e51dcb0,"en-IN,gu",gu,"wildlife_safari,beach_quiet",vegetarian,none,INR,43188.24,INR,packed,2026-08-18T10:00:00+05:30
prf_b5f49a33,usr_cabd8a19,"kn,pa",kn,"adventure_air,heritage_stepwell,religious_ghats,museum_history,wildlife_birding",none,hearing,INR,2814.29,INR,relaxed,2026-08-18T10:00:00+05:30
prf_48f42dfa,usr_9b3b547f,"en-IN,ml",en-IN,"nightlife_bar,wildlife_safari,shopping_craft",vegetarian,vision,CHF,6078.99,CHF,packed,2026-08-18T10:00:00+05:30
prf_c79df6b6,usr_756ce6b3,"ur,te",ur,"shopping_craft,shopping_mall,heritage_stepwell,museum_history,food_street",halal,,INR,37059.46,INR,packed,2026-08-18T10:00:00+05:30
prf_b91ff982,usr_ba357566,"ne,ta",ne,"museum_history,food_cooking,heritage_fort,museum_science",,,NPR,5276.44,NPR,relaxed,2026-08-18T10:00:00+05:30
prf_eefae650,usr_d3cf0a5d,"ja,te",te,"nature_desert,adventure_trek,museum_history,wellness_yoga",,,JPY,,,packed,2026-08-18T10:00:00+05:30
prf_136e29e8,usr_23811da7,"en-IN,pa",,"wildlife_birding,heritage_stepwell",,,INR,2397.74,INR,balanced,2026-08-18T10:00:00+05:30
prf_ef3f35f2,usr_5aad8c95,"en-IN,pa",en-IN,"adventure_air,food_street,wildlife_safari,museum_art",halal,,INR,16831.41,INR,balanced,2026-08-18T10:00:00+05:30
prf_23ea42f3,usr_cc3e5793,hi,hi,"adventure_air,beach_quiet,wellness_yoga",,,INR,18865.44,INR,relaxed,2026-08-18T10:00:00+05:30
prf_8c5cb848,usr_cf744020,ml,ml,"heritage_ruins,adventure_cycle,food_market,nature_waterfall",vegan,,INR,21870.19,INR,relaxed,2026-08-18T10:00:00+05:30
prf_2363ac5b,usr_1239733b,"hi,bn",bn,"adventure_cycle,shopping_bazaar,food_street,adventure_trek",vegetarian,,INR,7221.23,INR,balanced,2026-08-18T10:00:00+05:30
prf_8c2d9c51,usr_ae377360,"en-IN,te",te,"food_street,beach_active",,,AED,21123.10,AED,balanced,2026-08-18T10:00:00+05:30
prf_7f9f2865,usr_60fd8d80,"hi,te",hi,"food_street,museum_science",,,INR,2361.65,INR,relaxed,2026-08-18T10:00:00+05:30
prf_e5a886a7,usr_ca5e9ab1,"ta,bn",ta,"food_street,nature_waterfall,heritage_fort",vegetarian,,INR,5239.77,INR,relaxed,2026-08-18T10:00:00+05:30
prf_00ac65b6,usr_5bfe40e4,en-IN,en-IN,"wildlife_sanctuary,wildlife_birding,food_cooking",,vision,INR,2996.89,INR,relaxed,2026-08-18T10:00:00+05:30
prf_405772e1,usr_76bba6d8,en-IN,en-IN,"nature_hill,nature_desert",,,INR,4023.23,INR,relaxed,2026-08-18T10:00:00+05:30
prf_3ab521d9,usr_268fdb85,"en-IN,pa",,"heritage_temple,adventure_trek,nightlife_live,adventure_air",vegetarian,,INR,16326.15,INR,packed,2026-08-18T10:00:00+05:30
prf_ca3056cd,usr_6b052f91,en-IN,en-IN,"heritage_stepwell,beach_active,adventure_trek,food_cooking,museum_history",,,INR,20565.89,INR,balanced,2026-08-18T10:00:00+05:30
prf_e587c955,usr_93d67c62,"kn,gu",kn,"religious_ghats,nightlife_live,nightlife_bar,religious_pilgrim,food_fine",,,INR,4129.79,INR,balanced,2026-08-18T10:00:00+05:30
prf_4d26575c,usr_9bf04990,"en-IN,mr",,"wildlife_sanctuary,museum_science",,vision,INR,22173.71,INR,balanced,2026-08-18T10:00:00+05:30
prf_eb6f053d,usr_b831f448,en-IN,en-IN,"beach_quiet,heritage_ruins,adventure_cycle,wildlife_birding,religious_ghats",vegetarian,,INR,11219.58,INR,relaxed,2026-08-18T10:00:00+05:30
prf_a95e3041,usr_fb725464,"gu,ta",,"food_street,nature_garden,heritage_stepwell,food_market",jain,none,INR,4003.27,INR,packed,2026-08-18T10:00:00+05:30
prf_c30d74fb,usr_6cdfb2c8,"en-IN,pa",en-IN,"nature_waterfall,nightlife_live,nature_desert,wellness_yoga",,,INR,11154.88,INR,balanced,2026-08-18T10:00:00+05:30
prf_cd4151e3,usr_705b95b7,ne,ne,"museum_history,adventure_cycle",vegetarian,,INR,19585.79,INR,balanced,2026-08-18T10:00:00+05:30
prf_b7b797f7,usr_52257a0a,ne,,"heritage_stepwell,shopping_bazaar,adventure_cycle,religious_ghats",vegan,,INR,4174.15,INR,balanced,2026-08-18T10:00:00+05:30
prf_bcd9643e,usr_7dc3ba48,"ar,ta",ta,"nature_garden,adventure_water",,,MVR,28533.03,MVR,packed,2026-08-18T10:00:00+05:30
prf_657c2b9a,usr_b50df034,ml,ml,"adventure_water,nightlife_bar,nature_waterfall,wildlife_sanctuary",halal,step_free,INR,19500.88,INR,relaxed,2026-08-18T10:00:00+05:30
prf_b838a2ed,usr_bc4a9809,as,,"food_street,religious_pilgrim,adventure_air",,,INR,11278.16,INR,balanced,2026-08-18T10:00:00+05:30
prf_44d3a27c,usr_0ae483ef,en-IN,en-IN,"religious_ghats,heritage_fort",,,INR,,,packed,2026-08-18T10:00:00+05:30
prf_031f5949,usr_fc3617c0,en-IN,,"nightlife_live,nature_lake,nature_garden",,step_free,THB,15837.95,THB,packed,2026-08-18T10:00:00+05:30
prf_26b048d6,usr_56e18e71,"ta,gu",,"shopping_mall,adventure_cycle,nature_waterfall,adventure_trek,beach_active",vegan,,INR,6050.57,INR,packed,2026-08-18T10:00:00+05:30
prf_f5f8bd6b,usr_4794174d,en-IN,en-IN,"adventure_water,adventure_cycle,religious_ghats,museum_history,nature_hill",none,,INR,,,packed,2026-08-18T10:00:00+05:30
prf_9706aaf7,usr_9c898903,en-IN,en-IN,"museum_history,nature_desert,nature_hill",none,,INR,,,packed,2026-08-18T10:00:00+05:30
prf_64bd76e0,usr_99f19167,"en-IN,ta",en-IN,"beach_active,wildlife_birding,heritage_temple,heritage_ruins,shopping_bazaar",,none,INR,,,packed,2026-08-18T10:00:00+05:30
prf_36a6d635,usr_d851b7b0,"en-IN,ml",,"heritage_temple,adventure_water,wildlife_birding",vegetarian,,THB,15394.22,THB,relaxed,2026-08-18T10:00:00+05:30
prf_c8b9368f,usr_326aed9f,en-IN,,"beach_active,nightlife_live,adventure_water,religious_ghats,adventure_trek",jain,,INR,8608.81,INR,balanced,2026-08-18T10:00:00+05:30
prf_e8c013b3,usr_7af1e427,"hi,ml",,"beach_active,heritage_stepwell,nightlife_live,heritage_ruins",,,INR,10259.15,INR,balanced,2026-08-18T10:00:00+05:30
prf_2e5ac502,usr_24f139e5,"kn,ta",ta,"museum_art,wildlife_sanctuary,adventure_cycle,heritage_temple,beach_quiet",halal,,INR,8434.70,INR,packed,2026-08-18T10:00:00+05:30
prf_649245da,usr_db178dbf,en-IN,,"heritage_fort,adventure_trek,adventure_water,religious_pilgrim,heritage_temple",jain,,NPR,20344.32,NPR,relaxed,2026-08-18T10:00:00+05:30
prf_e6f3c051,usr_ce09de03,de,de,"food_fine,museum_science",jain,,CHF,,,relaxed,2026-08-18T10:00:00+05:30
prf_e3dc5a21,usr_b58bed55,hi,hi,"museum_history,adventure_cycle",jain,,INR,10319.01,INR,relaxed,2026-08-18T10:00:00+05:30
prf_9a4a3366,usr_fbf7ac58,en-IN,en-IN,"nature_lake,religious_pilgrim,nightlife_live,museum_history",none,,INR,3095.76,INR,packed,2026-08-18T10:00:00+05:30
prf_90205465,usr_bf89afd1,"hi,ml",ml,"food_market,nightlife_bar,nature_waterfall,wildlife_sanctuary",,hearing,INR,6369.46,INR,balanced,2026-08-18T10:00:00+05:30
prf_a386f0d2,usr_4012e3f7,or,,"heritage_temple,adventure_air,beach_active,food_cooking,food_fine",vegan,step_free,INR,22528.87,INR,balanced,2026-08-18T10:00:00+05:30
prf_d479dfdf,usr_12ad5ebd,hi,hi,"religious_pilgrim,nature_garden,adventure_air",jain,,INR,11082.27,INR,balanced,2026-08-18T10:00:00+05:30
prf_355e57e4,usr_633c636b,en-IN,,"adventure_air,religious_pilgrim",,,INR,,,packed,2026-08-18T10:00:00+05:30
prf_1dcc6f64,usr_21162f66,"ta,kn",kn,"food_street,wildlife_birding",vegan,step_free,INR,,,balanced,2026-08-18T10:00:00+05:30
prf_e25d5bec,usr_c8de24ea,"en-IN,bn",bn,"shopping_bazaar,nature_desert",vegetarian,,MYR,6162.69,MYR,balanced,2026-08-18T10:00:00+05:30
prf_189a95c3,usr_569f1f22,ne,,"shopping_bazaar,beach_active",vegan,,NPR,4911.60,NPR,balanced,2026-08-18T10:00:00+05:30
prf_52abfc82,usr_bbacab51,en-IN,,"wellness_yoga,adventure_water,adventure_trek,beach_quiet",,,INR,,,relaxed,2026-08-18T10:00:00+05:30
prf_782aa44d,usr_a0f188fa,ta,ta,"wildlife_birding,nature_desert",jain,vision,INR,4221.17,INR,relaxed,2026-08-18T10:00:00+05:30
prf_519d3eda,usr_356f993d,hi,hi,"shopping_mall,nature_lake",none,,INR,15057.03,INR,relaxed,2026-08-18T10:00:00+05:30
prf_3e0a8e7a,usr_05d0be25,"en-IN,bn",en-IN,"wildlife_sanctuary,heritage_ruins,beach_active",vegan,,INR,34695.66,INR,balanced,2026-08-18T10:00:00+05:30
prf_7e4245f4,usr_c3040a68,"mr,kn",kn,"nature_waterfall,adventure_cycle",,,INR,,,balanced,2026-08-18T10:00:00+05:30
prf_c36e1b53,usr_51b72a64,"hi,bn",,"heritage_ruins,wildlife_sanctuary,wildlife_birding",jain,,INR,10571.16,INR,balanced,2026-08-18T10:00:00+05:30
prf_0180806c,usr_ab568dcf,"en-IN,gu",gu,"wildlife_sanctuary,shopping_craft,wildlife_safari,food_fine",jain,step_free,INR,30337.48,INR,balanced,2026-08-18T10:00:00+05:30
prf_2595e95a,usr_74e3ecb1,"th,ta",th,"nightlife_bar,heritage_stepwell",,,THB,5870.62,THB,packed,2026-08-18T10:00:00+05:30
prf_61b2fe88,usr_4420259c,"en-IN,hi",en-IN,"food_cooking,food_market,adventure_water,shopping_mall,adventure_trek",vegetarian,,INR,20160.89,INR,packed,2026-08-18T10:00:00+05:30
prf_653bc893,usr_1341ab66,"en-IN,te",en-IN,"religious_pilgrim,beach_active",none,,MYR,9087.49,MYR,packed,2026-08-18T10:00:00+05:30
prf_280ddf6f,usr_8af9206e,bn,bn,"adventure_cycle,nature_desert,beach_active,nature_garden",none,,INR,2256.15,INR,packed,2026-08-18T10:00:00+05:30
prf_05a3e2b8,usr_03f70025,"en-IN,te",en-IN,"food_fine,food_market",,step_free,INR,8473.67,INR,relaxed,2026-08-18T10:00:00+05:30
prf_59219f7f,usr_5e9a11a1,or,,"nature_lake,food_market,museum_history,adventure_water,museum_science",,step_free,INR,,,relaxed,2026-08-18T10:00:00+05:30
prf_288131cc,usr_b2a5bbd0,"ta,bn",ta,"food_market,nature_waterfall,museum_art,heritage_temple,wellness_yoga",none,,INR,5935.89,INR,packed,2026-08-18T10:00:00+05:30
prf_5e6d076f,usr_2b4223b2,en-IN,en-IN,"nature_hill,wellness_ayur,shopping_craft,adventure_air",jain,hearing,INR,21228.96,INR,balanced,2026-08-18T10:00:00+05:30
prf_cb7a2ad5,usr_f22b19db,"en-IN,kn",kn,"nature_garden,heritage_temple,adventure_water,wellness_ayur",,,INR,34779.90,INR,balanced,2026-08-18T10:00:00+05:30
prf_48826821,usr_13d8f6bd,en-IN,en-IN,"religious_pilgrim,shopping_bazaar",vegan,,INR,8415.51,INR,packed,2026-08-18T10:00:00+05:30
prf_04c97922,usr_aebfb5b6,"en-IN,te",en-IN,"nature_desert,food_market,adventure_trek",vegan,,INR,10017.58,INR,relaxed,2026-08-18T10:00:00+05:30
prf_c28353d1,usr_fd9d50a7,"en-IN,mr",,"wildlife_sanctuary,heritage_temple,shopping_craft,wildlife_safari,beach_active",vegan,,INR,2207.43,INR,packed,2026-08-18T10:00:00+05:30
prf_aa95407e,usr_c6cbfba5,"en-IN,ml",,"wildlife_safari,shopping_mall",,,INR,,,packed,2026-08-18T10:00:00+05:30
prf_1ceb4596,usr_78bb2d82,de,de,"wildlife_safari,wildlife_birding,religious_pilgrim",vegetarian,,CHF,23229.03,CHF,balanced,2026-08-18T10:00:00+05:30
prf_17cf0095,usr_399971ee,en-IN,en-IN,"food_street,religious_pilgrim,shopping_bazaar,heritage_fort,heritage_temple",,,INR,14958.83,INR,relaxed,2026-08-18T10:00:00+05:30
prf_e1e5d94b,usr_76c305e4,en-IN,,"food_street,heritage_temple",,vision,INR,8067.98,INR,packed,2026-08-18T10:00:00+05:30
prf_044316c3,usr_7da389be,"en-IN,hi",hi,"religious_pilgrim,wellness_ayur,heritage_fort",jain,,INR,,,packed,2026-08-18T10:00:00+05:30
prf_6956a2ea,usr_dab475d1,en-IN,en-IN,"wildlife_birding,food_cooking,wildlife_safari,heritage_temple",halal,vision,INR,41715.52,INR,balanced,2026-08-18T10:00:00+05:30
prf_3515fb0b,usr_4bed9c81,"ta,bn",bn,"nature_lake,heritage_temple,beach_quiet,heritage_stepwell",,,INR,23016.45,INR,balanced,2026-08-18T10:00:00+05:30
prf_2f8ebce3,usr_4c4dd666,en-IN,en-IN,"wellness_ayur,museum_science,food_fine",,,INR,20513.16,INR,relaxed,2026-08-18T10:00:00+05:30
prf_40bb7104,usr_ab3f6d18,"ta,hi",ta,"food_market,wildlife_sanctuary,heritage_stepwell,heritage_ruins,wellness_ayur",jain,none,INR,6166.42,INR,packed,2026-08-18T10:00:00+05:30
prf_f4a9b9d7,usr_5f8330c4,"ta,gu",gu,"wildlife_birding,food_cooking,heritage_temple,nightlife_live,beach_active",,,INR,8967.45,INR,balanced,2026-08-18T10:00:00+05:30
prf_0b920764,usr_e1ee0c13,"en-IN,bn",en-IN,"shopping_bazaar,beach_quiet,wildlife_sanctuary",jain,,AED,18249.34,AED,packed,2026-08-18T10:00:00+05:30
